,index,CUBE NAME,Cube Type,cardID,addedTmsp,added_to_cube_on,details_released_at,details_name,details_full_name,details_artist,details_rarity,details_color_identity,details_colors,details_set,details_cmc,details_parsed_cost,details_type,details_elo,details_popularity,details_cubeCount,details_loyalty,details_power,details_toughness,is_creature,is_land,is_pwer,days_until_added_to_cube
129,129,Max's Vintage Cube,Cali Cube Champ,765fd969-d3da-426a-8bf2-d4e1bb7ae878,1591901765405,2020-06-11 18:56:05.405000+00:00,2022-07-08,"Emrakul, the Aeons Torn","Emrakul, the Aeons Torn [2x2-335]",Kev Walker,mythic,[],[],2x2,15,['15'],Legendary Creature — Eldrazi,1475.8000000007194,7.620330485643899,10579,,15,15,True,False,False,-757
130,130,Max's Vintage Cube,Cali Cube Champ,f77d5b90-5ea1-403e-ab85-3040e1da933b,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Ancient Tomb,Ancient Tomb [exp-36],Howard Lyon,mythic,[],[],exp,0,[''],Land,1509.1000000010697,10.904297465892556,15138,,,,False,True,False,1714
131,131,Max's Vintage Cube,Cali Cube Champ,21a739c8-d7ca-4204-9398-c47fd1d68447,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Arid Mesa,Arid Mesa [exp-24],Ryan Yee,mythic,[],[],exp,0,[''],Land,1509.5000000020636,17.84824168383444,24778,,,,False,True,False,1714
132,132,Max's Vintage Cube,Cali Cube Champ,73403d04-fe97-4830-8b80-16dd1a1a6cc1,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Badlands,Badlands [vma-291],Daarken,rare,"['B', 'R']",[],vma,0,[''],Land — Swamp Mountain,1406.799999999869,12.475328828893723,17319,,,,False,True,False,2187
133,133,Max's Vintage Cube,Cali Cube Champ,bd7567df-b4d8-41a8-8eac-c05afa784bfe,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Bayou,Bayou [vma-293],Karl Kopinski,rare,"['B', 'G']",[],vma,0,[''],Land — Swamp Forest,1417.900000000226,12.357195338049069,17155,,,,False,True,False,2187
134,134,Max's Vintage Cube,Cali Cube Champ,f281e16f-0fe1-4095-bd63-0a4479f75c11,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-05-05,Blood Crypt,Blood Crypt [dis-171],Rob Alexander,rare,"['B', 'R']",[],dis,0,[''],Land — Swamp Mountain,1364.9999999991235,21.191275409505423,29419,,,,False,True,False,5151
135,135,Max's Vintage Cube,Cali Cube Champ,212f9fbc-ebb9-474a-b3c4-cbde8e69af77,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Bloodstained Mire,Bloodstained Mire [exp-18],Véronique Meignaud,mythic,[],[],exp,0,[''],Land,1539.0000000039688,18.543356431792315,25743,,,,False,True,False,1714
136,136,Max's Vintage Cube,Cali Cube Champ,b98b2a35-ec2b-47fe-903d-dd292e469a3c,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-05-05,Breeding Pool,Breeding Pool [dis-172],Rob Alexander,rare,"['G', 'U']",[],dis,0,[''],Land — Forest Island,1379.3999999993707,20.895941682393786,29009,,,,False,True,False,5151
137,137,Max's Vintage Cube,Cali Cube Champ,4ca2078c-61c6-4862-a720-2d92435d1140,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Flooded Strand,Flooded Strand [exp-16],Véronique Meignaud,mythic,[],[],exp,0,[''],Land,1541.1000000045362,18.449714030513018,25613,,,,False,True,False,1714
138,138,Max's Vintage Cube,Cali Cube Champ,be010c2f-06db-47e3-80bd-df3f2a21ca34,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-02-03,Godless Shrine,Godless Shrine [gpt-157],Rob Alexander,rare,"['B', 'W']",[],gpt,0,[''],Land — Plains Swamp,1374.2999999991891,21.090429746589255,29279,,,,False,True,False,5242
139,139,Max's Vintage Cube,Cali Cube Champ,c28aea19-2a39-4934-afda-909e234fa3ba,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-05-05,Hallowed Fountain,Hallowed Fountain [dis-174],Rob Alexander,rare,"['U', 'W']",[],dis,0,[''],Land — Plains Island,1371.7999999993408,21.009032890092634,29166,,,,False,True,False,5151
140,140,Max's Vintage Cube,Cali Cube Champ,ee266113-34ce-4189-84e7-ee2c86a2722c,1591901765405,2020-06-11 18:56:05.405000+00:00,1993-12-17,Library of Alexandria,Library of Alexandria [arn-76],Mark Poole,uncommon,[],[],arn,0,[''],Land,1508.900000000772,4.905421174707908,6810,,,,False,True,False,9673
141,141,Max's Vintage Cube,Cali Cube Champ,ea61e27c-3f55-499a-af31-7c34b91be0f2,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Marsh Flats,Marsh Flats [exp-21],Ryan Yee,mythic,[],[],exp,0,[''],Land,1515.7000000013952,17.859046576289742,24793,,,,False,True,False,1714
142,142,Max's Vintage Cube,Cali Cube Champ,1f47bd65-b37c-4b7e-a271-8d67e0c90deb,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Misty Rainforest,Misty Rainforest [exp-25],Ryan Yee,mythic,[],[],exp,0,[''],Land,1561.300000003976,17.84608070534338,24775,,,,False,True,False,1714
143,143,Max's Vintage Cube,Cali Cube Champ,fce07335-cc78-4683-b2f0-9c98a06ea1d8,1591901765405,2020-06-11 18:56:05.405000+00:00,2005-10-07,Overgrown Tomb,Overgrown Tomb [rav-279],Rob Alexander,rare,"['B', 'G']",[],rav,0,[''],Land — Swamp Forest,1370.0999999992898,21.08466713727976,29271,,,,False,True,False,5361
144,144,Max's Vintage Cube,Cali Cube Champ,bb979a96-a57d-4fb5-8ebe-0bd398272abe,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Plateau,Plateau [vma-308],Noah Bradley,rare,"['R', 'W']",[],vma,0,[''],Land — Mountain Plains,1406.1000000001834,12.210969126820624,16952,,,,False,True,False,2187
145,145,Max's Vintage Cube,Cali Cube Champ,cdfac4bf-ffba-43eb-a29c-45c64079e830,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Polluted Delta,Polluted Delta [exp-17],Véronique Meignaud,mythic,[],[],exp,0,[''],Land,1603.3000000042232,18.502297840462163,25686,,,,False,True,False,1714
146,146,Max's Vintage Cube,Cali Cube Champ,991a1790-a3a2-4def-8848-cc698915a242,1591901765405,2020-06-11 18:56:05.405000+00:00,2021-06-18,Prismatic Vista,Prismatic Vista [h1r-40],Sam Burley,rare,[],[],h1r,0,[''],Land,1535.1000000031622,12.421304366617203,17244,,,,False,True,False,-372
147,147,Max's Vintage Cube,Cali Cube Champ,168ef687-5797-4b45-b75b-393d8117cebd,1591901765405,2020-06-11 18:56:05.405000+00:00,2005-10-07,Sacred Foundry,Sacred Foundry [rav-280],Rob Alexander,rare,"['R', 'W']",[],rav,0,[''],Land — Mountain Plains,1347.299999999022,20.79509601947762,28869,,,,False,True,False,5361
148,148,Max's Vintage Cube,Cali Cube Champ,b0d161fc-4a2a-4f1d-82b4-a746552552df,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Savannah,Savannah [vma-311],Charles Urbach,rare,"['G', 'W']",[],vma,0,[''],Land — Forest Plains,1320.0000000000946,12.210969126820624,16952,,,,False,True,False,2187
149,149,Max's Vintage Cube,Cali Cube Champ,5a985f59-2b4e-416d-8f11-46b9317199c5,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Scalding Tarn,Scalding Tarn [exp-22],Ryan Yee,mythic,[],[],exp,0,[''],Land,1567.8000000044808,17.906588103093082,24859,,,,False,True,False,1714
150,150,Max's Vintage Cube,Cali Cube Champ,9d471e36-a3ab-4a96-ba4b-8eca921ea37a,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Scrubland,Scrubland [vma-313],Eytan Zana,rare,"['B', 'W']",[],vma,0,[''],Land — Plains Swamp,1397.300000000338,12.280120438534569,17048,,,,False,True,False,2187
151,151,Max's Vintage Cube,Cali Cube Champ,054f2276-2dd5-43da-bb26-c57c560861fe,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-02-03,Steam Vents,Steam Vents [gpt-164],Rob Alexander,rare,"['R', 'U']",[],gpt,0,[''],Land — Island Mountain,1433.6999999998466,21.13148833791941,29336,,,,False,True,False,5242
152,152,Max's Vintage Cube,Cali Cube Champ,a2773d8f-f906-475d-aaff-b7ca3b01f188,1591901765405,2020-06-11 18:56:05.405000+00:00,2006-02-03,Stomping Ground,Stomping Ground [gpt-165],Rob Alexander,rare,"['G', 'R']",[],gpt,0,[''],Land — Mountain Forest,1349.5999999990163,20.87000994050106,28973,,,,False,True,False,5242
153,153,Max's Vintage Cube,Cali Cube Champ,f57fd4c9-0004-4f71-a30f-2720943f57ca,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Strip Mine,Strip Mine [vma-316],John Avon,rare,[],[],vma,0,[''],Land,1581.9000000014235,11.10670911788858,15419,,,,False,True,False,2187
154,154,Max's Vintage Cube,Cali Cube Champ,0c2c39fc-b564-4ab5-833c-ff029760b7a7,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Taiga,Taiga [vma-317],Sam Burley,rare,"['G', 'R']",[],vma,0,[''],Land — Mountain Forest,1399.6999999997406,12.252748044314465,17010,,,,False,True,False,2187
155,155,Max's Vintage Cube,Cali Cube Champ,794a2b79-8c55-4423-8843-7e6e96f84071,1591901765405,2020-06-11 18:56:05.405000+00:00,2005-10-07,Temple Garden,Temple Garden [rav-284],Rob Alexander,rare,"['G', 'W']",[],rav,0,[''],Land — Forest Plains,1302.7999999991741,20.781409822367568,28850,,,,False,True,False,5361
156,156,Max's Vintage Cube,Cali Cube Champ,47033ba4-8f26-4a6b-97bd-5b366327325e,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Tropical Island,Tropical Island [vma-321],Franz Vohwinkel,rare,"['G', 'U']",[],vma,0,[''],Land — Forest Island,1496.7000000003416,12.283001743189317,17052,,,,False,True,False,2187
157,157,Max's Vintage Cube,Cali Cube Champ,efd35cb4-862d-4699-a197-b744989b3ceb,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Tundra,Tundra [vma-322],Lars Grant-West,rare,"['U', 'W']",[],vma,0,[''],Land — Plains Island,1471.5999999996795,12.341348162447957,17133,,,,False,True,False,2187
158,158,Max's Vintage Cube,Cali Cube Champ,26cee543-6eab-494e-a803-33a5d48d7d74,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Underground Sea,Underground Sea [vma-323],Cliff Childs,rare,"['B', 'U']",[],vma,0,[''],Land — Island Swamp,1494.9000000009491,12.388889689251293,17199,,,,False,True,False,2187
159,159,Max's Vintage Cube,Cali Cube Champ,2e37ee29-7e51-4577-8354-499cbb772af0,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Verdant Catacombs,Verdant Catacombs [exp-23],Ryan Yee,mythic,[],[],exp,0,[''],Land,1520.5000000025289,17.868410816417676,24806,,,,False,True,False,1714
160,160,Max's Vintage Cube,Cali Cube Champ,2f607e7e-30c0-45e9-8f61-bf6e9fe63f2b,1591901765405,2020-06-11 18:56:05.405000+00:00,2014-06-16,Volcanic Island,Volcanic Island [vma-324],Noah Bradley,rare,"['R', 'U']",[],vma,0,[''],Land — Island Mountain,1519.3000000016548,12.315416420555227,17097,,,,False,True,False,2187
161,161,Max's Vintage Cube,Cali Cube Champ,a81a49a0-995a-4311-894d-5cbfba59db14,1591901765405,2020-06-11 18:56:05.405000+00:00,2020-09-25,Wasteland,Wasteland [zne-30],Adam Paquette,mythic,[],[],zne,0,[''],Land,1456.3000000001744,11.268782504718136,15644,,,,False,True,False,-106
162,162,Max's Vintage Cube,Cali Cube Champ,139b90cd-8272-457a-be32-1298145345be,1591901765405,2020-06-11 18:56:05.405000+00:00,2005-10-07,Watery Grave,Watery Grave [rav-286],Rob Alexander,rare,"['B', 'U']",[],rav,0,[''],Land — Island Swamp,1421.2999999995247,21.037125610476423,29205,,,,False,True,False,5361
163,163,Max's Vintage Cube,Cali Cube Champ,4b5fc9ef-724d-4287-8ebc-ada2625e0dfb,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Windswept Heath,Windswept Heath [exp-20],Véronique Meignaud,mythic,[],[],exp,0,[''],Land,1517.3000000029194,18.27539509890078,25371,,,,False,True,False,1714
164,164,Max's Vintage Cube,Cali Cube Champ,fa884399-0046-4203-9d45-0fba1bb44ef0,1591901765405,2020-06-11 18:56:05.405000+00:00,2015-10-02,Wooded Foothills,Wooded Foothills [exp-19],Véronique Meignaud,mythic,[],[],exp,0,[''],Land,1543.4000000031558,18.23865846455275,25320,,,,False,True,False,1714
165,165,Max's Vintage Cube,Cali Cube Champ,d42a57b2-fbe9-4024-a593-f6dc711a2e9d,1591901765405,2020-06-11 18:56:05.405000+00:00,2019-10-04,Brazen Borrower,Brazen Borrower [eld-281],Iris Compiet,mythic,['U'],['U'],eld,3,"['u', '1', 'split', 'u', 'u', '1']",Creature — Faerie Rogue,1410.1000000003328,12.435710889890943,17264,,3,1,True,False,False,251
166,166,Max's Vintage Cube,Cali Cube Champ,0cd43687-0ae1-47e9-b0d6-2af56bdbe2e9,1592329883702,2020-06-16 17:51:23.702000+00:00,2019-01-25,"Karn, Scion of Urza","Karn, Scion of Urza [med-RA1]",Adam Paquette,mythic,[],[],med,4,['4'],Legendary Planeswalker — Karn,1414.5000000011094,9.898001815221933,13741,5,,,False,False,True,508
167,167,Max's Vintage Cube,Cali Cube Champ,89f5cc05-5d9d-4709-b3c5-a6249c294acc,1592370457619,2020-06-17 05:07:37.619000+00:00,2019-06-14,Hexdrinker,Hexdrinker [mh1-168],Forrest Imel,mythic,['G'],['G'],mh1,1,['g'],Creature — Snake,1430.100000000965,7.635457335081325,10600,,2,1,True,False,False,369
168,168,Max's Vintage Cube,Cali Cube Champ,8eb613ee-8b8b-4a34-886c-6592b27672b3,1592370790652,2020-06-17 05:13:10.652000+00:00,2004-02-06,Sword of Fire and Ice,Sword of Fire and Ice [dst-148],Mark Zug,rare,[],[],dst,3,['3'],Artifact — Equipment,1355.5999999998235,9.916730295477793,13767,,,,False,False,False,5976
169,169,Max's Vintage Cube,Cali Cube Champ,7832abb5-5107-4603-904e-491b221bd3e3,1592372579193,2020-06-17 05:42:59.193000+00:00,2016-09-30,Smuggler's Copter,Smuggler's Copter [kld-235],Florian de Gesincourt,rare,[],[],kld,2,['2'],Artifact — Vehicle,1517.8000000019968,14.136400962355754,19625,,3,3,False,False,False,1356
170,170,Max's Vintage Cube,Cali Cube Champ,017c415b-d635-43c6-92b8-8c95d1c4ff8d,1592373318891,2020-06-17 05:55:18.891000+00:00,2019-06-14,Force of Vigor,Force of Vigor [mh1-164],Randy Vargas,rare,['G'],['G'],mh1,4,"['g', 'g', '2']",Instant,1246.6000000000029,2.5074553757941596,3481,,,,False,False,False,369
171,171,Max's Vintage Cube,Cali Cube Champ,f2bdcfec-d412-442c-91c8-53022c8e316d,1592671901013,2020-06-20 16:51:41.013000+00:00,2021-06-18,Giver of Runes,Giver of Runes [h1r-3],Seb McKinnon,rare,['W'],['W'],h1r,1,['w'],Creature — Kor Cleric,1356.400000000734,10.48722861711783,14559,,1,2,True,False,False,-363
172,172,Max's Vintage Cube,Cali Cube Champ,ff984a4c-1818-4f8f-a9d7-fce57e77937d,1592671901015,2020-06-20 16:51:41.015000+00:00,2019-10-04,Bonecrusher Giant,Bonecrusher Giant [eld-291],John Severin Brassell,rare,['R'],['R'],eld,3,"['r', '1', 'split', 'r', '2']",Creature — Giant,1478.2000000007822,13.9577600737614,19377,,4,3,True,False,False,260
173,173,Max's Vintage Cube,Cali Cube Champ,278e97cf-312d-4e9e-bc39-023f4e547121,1592891400531,2020-06-23 05:50:00.531000+00:00,2021-03-19,Lingering Souls,Lingering Souls [tsr-296],John Stanko,special,"['B', 'W']",['W'],tsr,3,"['w', '2']",Sorcery,1368.8999999989314,17.849682336161813,24780,,,,False,False,False,-269
174,174,Max's Vintage Cube,Cali Cube Champ,275426c4-c14e-47d0-a9d4-24da7f6f6911,1593496764634,2020-06-30 05:59:24.634000+00:00,2020-04-24,"Yorion, Sky Nomad","Yorion, Sky Nomad [iko-232]",Steven Belledin,rare,"['U', 'W']","['U', 'W']",iko,5,"['w-u', 'w-u', '3']",Legendary Creature — Bird Serpent,1368.8999999997404,7.1650843501937675,9947,,4,5,True,False,False,67
175,175,Max's Vintage Cube,Cali Cube Champ,6a55cfed-e76c-4ade-ac78-a546e05fe8da,1593496764634,2020-06-30 05:59:24.634000+00:00,2019-06-14,Ice-Fang Coatl,Ice-Fang Coatl [mh1-203],Filip Burburan,rare,"['G', 'U']","['G', 'U']",mh1,2,"['u', 'g']",Snow Creature — Snake,1335.099999999891,2.25029893535793,3124,,1,1,True,False,False,382
176,176,Max's Vintage Cube,Cali Cube Champ,425bff89-ad15-4d22-bce9-a4a07dbafd87,1594159177655,2020-07-07 21:59:37.655000+00:00,2016-09-30,Bomat Courier,Bomat Courier [kld-199],Craig J Spearing,rare,['R'],[],kld,1,['1'],Artifact Creature — Construct,1274.5999999994053,12.1958422773832,16931,,1,1,True,False,False,1376
177,177,Max's Vintage Cube,Cali Cube Champ,c2462fdf-a594-47d0-8e10-b55901e350d9,1594755314909,2020-07-14 19:35:14.909000+00:00,2019-06-14,Arcum's Astrolabe,Arcum's Astrolabe [mh1-220],Igor Kieryluk,common,[],[],mh1,1,['s'],Snow Artifact,1515.8000000001505,2.959820206589544,4109,,,,False,False,False,396
178,178,Max's Vintage Cube,Cali Cube Champ,5d10b752-d9cb-419d-a5c4-d4ee1acb655e,1595306101785,2020-07-21 04:35:01.785000+00:00,2018-04-27,"Teferi, Hero of Dominaria","Teferi, Hero of Dominaria [dom-207]",Chris Rallis,mythic,"['U', 'W']","['U', 'W']",dom,5,"['u', 'w', '3']",Legendary Planeswalker — Teferi,1480.9000000007018,8.977424978030053,12463,4,,,False,False,True,816
179,179,Max's Vintage Cube,Cali Cube Champ,1da4d4f3-b3cb-4b61-81b8-06ae441c41bf,1599351139895,2020-09-06 00:12:19.895000+00:00,2020-04-24,Shark Typhoon,Shark Typhoon [iko-67],Caio Monteiro,rare,['U'],['U'],iko,6,"['u', '5']",Enchantment,1402.5000000003176,9.707835708008586,13477,,,,False,False,False,135
180,180,Max's Vintage Cube,Cali Cube Champ,94f7a441-bf2d-46fb-a7b6-9bd6137f86d9,1599351139895,2020-09-06 00:12:19.895000+00:00,2005-10-07,Dark Confidant,Dark Confidant [rav-81],Ron Spears,rare,['B'],['B'],rav,2,"['b', '1']",Creature — Human Wizard,1411.3999999999933,12.793712993243341,17761,,2,1,True,False,False,5448
181,181,Max's Vintage Cube,Cali Cube Champ,49c98e70-e8fe-4fea-b1d0-e7560780fda9,1599351139895,2020-09-06 00:12:19.895000+00:00,2019-10-04,Murderous Rider,Murderous Rider [eld-287],Ravenna Tran,rare,['B'],['B'],eld,3,"['b', 'b', '1', 'split', 'b', 'b', '1']",Creature — Zombie Knight,1332.1000000007766,14.673764280466195,20371,,2,3,True,False,False,338
182,182,Max's Vintage Cube,Cali Cube Champ,7f7c9b54-0b40-4007-8d24-bc3945be319f,1599351139895,2020-09-06 00:12:19.895000+00:00,2020-06-05,Baleful Strix,Baleful Strix [sld-94],Allen Douglas,rare,"['B', 'U']","['B', 'U']",sld,2,"['b', 'u']",Artifact Creature — Bird,1374.900000001231,17.197787158025154,23875,,1,1,True,False,False,93
183,183,Max's Vintage Cube,Cali Cube Champ,1250441b-8255-4ae1-b064-a75eb24faaf3,1599351139895,2020-09-06 00:12:19.895000+00:00,2018-12-07,Creeping Tar Pit,Creeping Tar Pit [uma-239],Jason Felix,rare,"['B', 'U']",[],uma,0,[''],Land,1302.3999999999642,10.048549983432498,13950,,,,False,True,False,639
184,184,Max's Vintage Cube,Cali Cube Champ,e2915763-2b63-4408-b014-49d52e3d65f6,1599351139895,2020-09-06 00:12:19.895000+00:00,2010-02-05,Celestial Colonnade,Celestial Colonnade [pwwk-133],Kekai Kotaki,rare,"['U', 'W']",[],pwwk,0,[''],Land,1312.1000000002418,10.31939262097878,14326,,,,False,True,False,3866
185,185,Max's Vintage Cube,Cali Cube Champ,81564970-23ad-41a3-b5e0-21bdf13f6248,1599693848786,2020-09-09 23:24:08.786000+00:00,2021-03-19,"Yawgmoth, Thran Physician","Yawgmoth, Thran Physician [tsr-336]",Mark Winters,special,['B'],['B'],tsr,4,"['b', 'b', '2']",Legendary Creature — Human Cleric,1333.2999999997396,8.508492645469868,11812,,2,4,True,False,False,-191
186,186,Max's Vintage Cube,Cali Cube Champ,80ef4153-256b-47b9-8d2c-262527412588,1600564105874,2020-09-20 01:08:25.874000+00:00,2014-07-17,Goblin Rabblemaster,Goblin Rabblemaster [pm15-145],Zoltan Boros,rare,['R'],['R'],pm15,3,"['r', '2']",Creature — Goblin Warrior,1428.3000000006102,12.426346649763012,17251,,2,2,True,False,False,2257
187,187,Max's Vintage Cube,Cali Cube Champ,b83cfbaa-7890-4f6f-878b-4edb45677371,1610690614125,2021-01-15 06:03:34.125000+00:00,2020-09-25,Skyclave Apparition,Skyclave Apparition [znr-39],Donato Giancola,rare,['W'],['W'],znr,3,"['w', 'w', '1']",Creature — Kor Spirit,1349.1000000021045,10.464898506043536,14528,,2,2,True,False,False,112
188,188,Max's Vintage Cube,Cali Cube Champ,ff84ea71-e477-44f7-a3f8-77fef708efeb,1610690614125,2021-01-15 06:03:34.125000+00:00,2020-09-25,Thieving Skydiver,Thieving Skydiver [znr-85],Kieran Yanner,rare,['U'],['U'],znr,2,"['u', '1']",Creature — Merfolk Rogue,1368.8000000006966,5.880742800339994,8164,,2,1,True,False,False,112
189,189,Max's Vintage Cube,Cali Cube Champ,5cb76266-ae50-4bbc-8f96-d98f309b02d3,1612470791250,2021-02-04 20:33:11.250000+00:00,2019-05-03,"Teferi, Time Raveler","Teferi, Time Raveler [war-221]",Chris Rallis,rare,"['U', 'W']","['U', 'W']",war,3,"['u', 'w', '1']",Legendary Planeswalker — Teferi,1494.3000000007953,7.587195482114302,10533,4,,,False,False,True,643
190,190,Max's Vintage Cube,Cali Cube Champ,e4638720-a55d-4c3b-b57d-2d028db5894d,1612471618650,2021-02-04 20:46:58.650000+00:00,2016-06-10,Night's Whisper,Night's Whisper [ema-100],John Severin Brassell,common,['B'],['B'],ema,2,"['b', '1']",Sorcery,1414.7000000003413,12.54375981444398,17414,,,,False,False,False,1700
191,191,Max's Vintage Cube,Cali Cube Champ,08d405dc-180f-4edb-8c53-80a034ee622e,1617065288799,2021-03-30 00:48:08.799000+00:00,2021-03-19,Dismember,Dismember [tsr-322],Jason Felix,special,['B'],['B'],tsr,3,"['b-p', 'b-p', '1']",Instant,1427.899999999829,14.64927319090084,20337,,,,False,False,False,11
192,192,Max's Vintage Cube,Cali Cube Champ,3d9d840e-1f13-44e3-a4de-903cfa58a346,1617065775440,2021-03-30 00:56:15.440000+00:00,2021-02-05,Showdown of the Skalds,Showdown of the Skalds [khm-229],Steven Belledin,rare,"['R', 'W']","['R', 'W']",khm,4,"['w', 'r', '2']",Enchantment — Saga,1232.1000000001013,4.4530563439125235,6182,,,,False,False,False,53
193,193,Max's Vintage Cube,Cali Cube Champ,54dccbc0-528c-4e99-a6db-f2373978fe5f,1617065775440,2021-03-30 00:56:15.440000+00:00,2021-02-05,"Birgi, God of Storytelling","Birgi, God of Storytelling [khm-311]",Richard Luong,rare,['R'],['R'],khm,3,"['r', '2']",Legendary Creature — God,1301.5000000000227,4.446573408439341,6173,,3,3,True,False,False,53
194,194,Max's Vintage Cube,Cali Cube Champ,d7811579-0d01-4fae-b621-98eb6c0355f6,1617065775440,2021-03-30 00:56:15.440000+00:00,2021-02-05,Usher of the Fallen,Usher of the Fallen [khm-401],Anastasia Ovchinnikova,uncommon,['W'],['W'],khm,1,['w'],Creature — Spirit Warrior,1310.69999999961,9.977237693227494,13851,,2,1,True,False,False,53
195,195,Max's Vintage Cube,Cali Cube Champ,4e4fb50c-a81f-44d3-93c5-fa9a0b37f617,1617840749907,2021-04-08 00:12:29.907000+00:00,2020-09-25,"Omnath, Locus of Creation","Omnath, Locus of Creation [znr-232]",Chris Rahn,mythic,"['G', 'R', 'U', 'W']","['G', 'R', 'U', 'W']",znr,4,"['u', 'w', 'g', 'r']",Legendary Creature — Elemental,1295.9000000008052,4.579833748721421,6358,,4,4,True,False,False,195
196,196,Max's Vintage Cube,Cali Cube Champ,a3bb2881-e8fb-4fba-a9f9-d93e6ca24378,1620669256937,2021-05-10 17:54:16.937000+00:00,2021-04-23,"Laelia, the Blade Reforged","Laelia, the Blade Reforged [c21-53]",Wisnu Tan,rare,['R'],['R'],c21,3,"['r', '2']",Legendary Creature — Spirit Warrior,1527.300000000064,5.071816518519586,7041,,2,2,True,False,False,17
